quiz_title,quiz_moduleid,attempt_id,userid,attemptnum,attempt_state,timestart,timefinish,sumgrades,slot,questionid,variant,behaviour,maxmark,minfraction,maxfraction,questionsummary,rightanswer,responsesummary,final_state,final_fraction,n_steps,first_step_time,last_step_time
Tutorial 13A - Fourier Series,13494,303791,14031,2,finished,1719594538,1719766547,44.35000,1,150284,73,dfexplicitvaildate,30.0000000,0.0000000,1.0000000,"\({\left[ 2 , 2 , \frac{2\,\sin \left( \pi\,n \right)}{\pi\,n} , -\frac{2\,\cos \left( \pi\,n \right)-2}{\pi\,n} , \frac{4\,\sin \left( \frac{3\,\pi\,t}{2} \right)}{3\,\pi}+\frac{4\,\sin \left( \frac{\pi\,t}{2} \right)}{\pi}+1 \right]}\)","Seed: 1693509042; ans1: sum(b[n]*sin((%pi*n*t)/2)+a[n]*cos((%pi*n*t)/2),n,1,inf)+a_0 [score]; ans2: 1 [score]; ans3: 1 [score]; ans4: integrate(cos((%pi*n*t)/2),t,0,2) [score]; ans5: (2*sin(%pi*n))/(%pi*n) [score]; ans6: integrate(sin((%pi*n*t)/2),t,0,2) [score]; ans7: -((2*cos(%pi*n)-2)/(%pi*n)) [score]; ans8: (4*sin((3*%pi*t)/2))/(3*%pi)+(4*sin((%pi*t)/2))/%pi+1 [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T","Seed: 1693509042; ans1: sum(b[n]*sin((n*pi*t)/2)+a[n]*cos((n*pi*t)/2),n,1,inf)+a_0 [score]; ans2: (integrate(2,t,0,2))/4 [score]; ans3: 1 [score]; ans4: integrate(cos((n*pi*t)/2),t,0,2) [score]; ans5: (2/(n*pi))*sin(n*pi) [score]; ans6: integrate(sin((n*pi*t)/2),t,0,2) [score]; ans7: -((2/(n*pi))*cos(n*pi))+2/(n*pi) [score]; ans8: 1+(4/pi)*sin((pi*t)/2)+((4/(3*pi))*sin((3*pi*t)/2)) [score]; prt1: # = 0.65 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-F | prt1-10-F | prt1-11-F | prt1-12-T",gradedpartial,0.6500000,7,1719594538,1719766547
Tutorial 13A - Fourier Series,13494,303791,14031,2,finished,1719594538,1719766547,44.35000,2,150285,38,dfexplicitvaildate,35.0000000,0.0000000,1.0000000,"\({\left[ 2\,\sin \left( \frac{\theta}{4} \right) , 0 , -\frac{96\,\sin \left( 3\,\theta \right)}{143\,\pi}-\frac{8\,\cos \left( 3\,\theta \right)}{143\,\pi}-\frac{64\,\sin \left( 2\,\theta \right)}{63\,\pi}-\frac{8\,\cos \left( 2\,\theta \right)}{63\,\pi}-\frac{32\,\sin \left( \theta \right)}{15\,\pi}-\frac{8\,\cos \left( \theta \right)}{15\,\pi}+\frac{4}{\pi} \right]}\)","Seed: 1995821353; ans1: sum(b[n]*sin(n*theta)+a[n]*cos(n*theta),n,1,inf)+a_0 [score]; ans2: (integrate(sin(theta/4),theta,0,2*%pi))/%pi [score]; ans3: 4/%pi [score]; ans4: (2*integrate(sin(theta/4)*cos(n*theta),theta,0,2*%pi))/%pi [score]; ans5: -(((16*n-4)*cos((4*%pi*n+%pi)/2)+(-(16*n)-4)*cos((4*%pi*n-%pi)/2)+8)/(16*%pi*n^2-%pi)) [score]; ans6: (2*integrate(sin(theta/4)*sin(n*theta),theta,0,2*%pi))/%pi [score]; ans7: -(((16*n-4)*sin((4*%pi*n+%pi)/2)+(-(16*n)-4)*sin((4*%pi*n-%pi)/2))/(16*%pi*n^2-%pi)) [score]; ans8: -((96*sin(3*theta))/(143*%pi))-(8*cos(3*theta))/(143*%pi)-(64*sin(2*theta))/(63*%pi)-(8*cos(2*theta))/(63*%pi)-(32*sin(theta))/(15*%pi)-(8*cos(theta))/(15*%pi)+4/%pi [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T","Seed: 1995821353; ans1: sum(b[n]*sin(n*theta)+a[n]*cos(n*theta),n,1,inf)+a_0 [score]; ans2: (integrate(sin(theta/4),theta,0,(2*pi)))/pi [score]; ans3: 4/pi [score]; ans4: (2*(integrate((sin(theta/4))*cos(n*theta),theta,0,(2*pi))))/pi [score]; ans5: -((3*cos(n*pi))/(11*pi*n^2))+3/(11*n^2*pi)-((3/(11*n)))*sin(n*pi) [score]; ans6: (2*(integrate((sin(theta/4))*sin(n*theta),theta,0,(2*pi))))/pi [score]; ans7: -((3*cos(n*pi))/(11*n))+(3*sin(n*pi))/(11*n^2*pi) [score]; ans8: (3*pi)/44+(6/(11*pi))*cos(x)+(2/(33*pi))*cos(3*x)+(3/11)*sin(x)-((3/22)*sin(2*x))+(1/11)*sin(3*x) [score]; prt1: # = 0.31 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-F | prt1-8-T | prt1-3-F | prt1-4-F",gradedpartial,0.3100000,6,1719594538,1719766547
Tutorial 13A - Fourier Series,13494,303791,14031,2,finished,1719594538,1719766547,44.35000,3,150283,53,dfexplicitvaildate,35.0000000,0.0000000,1.0000000,"\({\left[ \frac{3\,x}{11} , -\pi , \frac{\sin \left( 3\,x \right)}{11}+\frac{2\,\cos \left( 3\,x \right)}{33\,\pi}-\frac{3\,\sin \left( 2\,x \right)}{22}+\frac{3\,\sin \left( x \right)}{11}+\frac{6\,\cos \left( x \right)}{11\,\pi}-\frac{3\,\pi}{44} \right]}\)","Seed: 1150181943; ans1: sum(b[n]*sin(n*x)+a[n]*cos(n*x),n,1,inf)+a_0 [score]; ans2: (3*integrate(x,x,-%pi,0))/(22*%pi) [score]; ans3: -((3*%pi)/44) [score]; ans4: (3*integrate(x*cos(n*x),x,-%pi,0))/(11*%pi) [score]; ans5: -((3*%pi*n*sin(%pi*n)+3*cos(%pi*n)-3)/(11*%pi*n^2)) [score]; ans6: (3*integrate(x*sin(n*x),x,-%pi,0))/(11*%pi) [score]; ans7: (3*sin(%pi*n)-3*%pi*n*cos(%pi*n))/(11*%pi*n^2) [score]; ans8: sin(3*x)/11+(2*cos(3*x))/(33*%pi)-(3*sin(2*x))/22+(3*sin(x))/11+(6*cos(x))/(11*%pi)-(3*%pi)/44 [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T","Seed: 1150181943; ans1: sum(b[n]*sin(n*x)+a[n]*cos(n*x),n,1,inf)+a_0 [score]; ans2: (3*integrate(x,x,-(%pi),0))/(22*pi) [score]; ans3: (3/44)*pi [score]; ans4: (3*integrate(x*cos(n*x),x,-(%pi),0))/(11*%pi) [score]; ans5: -((3*cos(n*pi))/(11*pi*n^2))+3/(11*n^2*pi)-((3/(11*n)))*sin(n*pi) [score]; ans6: (3*integrate(x*sin(n*x),x,-(%pi),0))/(11*%pi) [score]; ans7: -((3*cos(n*pi))/(11*n))+(3*sin(n*pi))/(11*n^2*pi) [score]; ans8: (3*pi)/44+(6/(11*pi))*cos(x)+(2/(33*pi))*cos(3*x)+(3/11)*sin(x)-((3/22)*sin(2*x))+(1/11)*sin(3*x) [score]; prt1: # = 0.4 | prt1-5-T | prt1-6-T | prt1-1-F | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-F",gradedpartial,0.4000000,6,1719594538,1719766547
Tutorial 13A - Fourier Series,13494,303806,14595,1,finished,1719596743,1721077140,0.00000,1,150284,40,dfexplicitvaildate,30.0000000,0.0000000,1.0000000,"\({\left[ \frac{3}{5} , 2 , \frac{3\,\sin \left( \pi\,n \right)}{5\,\pi\,n} , -\frac{3\,\cos \left( \pi\,n \right)-3}{5\,\pi\,n} , \frac{2\,\sin \left( \frac{3\,\pi\,t}{2} \right)}{5\,\pi}+\frac{6\,\sin \left( \frac{\pi\,t}{2} \right)}{5\,\pi}+\frac{3}{10} \right]}\)","Seed: 1545979603; ans1: sum(b[n]*sin((%pi*n*t)/2)+a[n]*cos((%pi*n*t)/2),n,1,inf)+a_0 [score]; ans2: 3/10 [score]; ans3: 3/10 [score]; ans4: (3*integrate(cos((%pi*n*t)/2),t,0,2))/10 [score]; ans5: (3*sin(%pi*n))/(5*%pi*n) [score]; ans6: (3*integrate(sin((%pi*n*t)/2),t,0,2))/10 [score]; ans7: -((3*cos(%pi*n)-3)/(5*%pi*n)) [score]; ans8: (2*sin((3*%pi*t)/2))/(5*%pi)+(6*sin((%pi*t)/2))/(5*%pi)+3/10 [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T",Seed: 1545979603; prt1: !,gaveup,$@NULL@$,2,1719596743,1721077202
Tutorial 13A - Fourier Series,13494,303806,14595,1,finished,1719596743,1721077140,0.00000,2,150285,37,dfexplicitvaildate,35.0000000,0.0000000,1.0000000,"\({\left[ 21\,\cos \left( \frac{8\,\theta}{3} \right) , -\pi , \frac{56\,3^{\frac{5}{2}}\,\cos \left( 3\,\theta \right)}{17\,\pi}+\frac{2\,3^{\frac{5}{2}}\,\cos \left( 2\,\theta \right)}{\pi}-\frac{56\,3^{\frac{5}{2}}\,\cos \left( \theta \right)}{55\,\pi}+\frac{7\,3^{\frac{5}{2}}}{16\,\pi} \right]}\)","Seed: 187715642; ans1: sum(b[n]*sin(n*theta)+a[n]*cos(n*theta),n,1,inf)+a_0 [score]; ans2: (21*integrate(cos((8*theta)/3),theta,-%pi,%pi))/(2*%pi) [score]; ans3: (7*3^(5/2))/(16*%pi) [score]; ans4: (21*integrate(cos((8*theta)/3)*cos(n*theta),theta,-%pi,%pi))/%pi [score]; ans5: ((189*n-504)*sin((3*%pi*n+8*%pi)/3)+(189*n+504)*sin((3*%pi*n-8*%pi)/3))/(9*%pi*n^2-64*%pi) [score]; ans6: (21*integrate(cos((8*theta)/3)*sin(n*theta),theta,-%pi,%pi))/%pi [score]; ans7: 0 [score]; ans8: (56*3^(5/2)*cos(3*theta))/(17*%pi)+(2*3^(5/2)*cos(2*theta))/%pi-(56*3^(5/2)*cos(theta))/(55*%pi)+(7*3^(5/2))/(16*%pi) [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T",Seed: 187715642; prt1: !,gaveup,$@NULL@$,2,1719596743,1721077202
Tutorial 13A - Fourier Series,13494,303806,14595,1,finished,1719596743,1721077140,0.00000,3,150283,63,dfexplicitvaildate,35.0000000,0.0000000,1.0000000,"\({\left[ 2\,x , -\pi , \frac{2\,\sin \left( 3\,x \right)}{3}+\frac{4\,\cos \left( 3\,x \right)}{9\,\pi}-\sin \left( 2\,x \right)+2\,\sin \left( x \right)+\frac{4\,\cos \left( x \right)}{\pi}-\frac{\pi}{2} \right]}\)","Seed: 566499971; ans1: sum(b[n]*sin(n*x)+a[n]*cos(n*x),n,1,inf)+a_0 [score]; ans2: (integrate(x,x,-%pi,0))/%pi [score]; ans3: -(%pi/2) [score]; ans4: (2*integrate(x*cos(n*x),x,-%pi,0))/%pi [score]; ans5: -((2*%pi*n*sin(%pi*n)+2*cos(%pi*n)-2)/(%pi*n^2)) [score]; ans6: (2*integrate(x*sin(n*x),x,-%pi,0))/%pi [score]; ans7: (2*sin(%pi*n)-2*%pi*n*cos(%pi*n))/(%pi*n^2) [score]; ans8: (2*sin(3*x))/3+(4*cos(3*x))/(9*%pi)-sin(2*x)+2*sin(x)+(4*cos(x))/%pi-%pi/2 [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T",Seed: 566499971; prt1: !,gaveup,$@NULL@$,2,1719596743,1721077202
Tutorial 13A - Fourier Series,13494,303809,14132,1,finished,1719597185,1721077140,0.00000,1,150284,44,dfexplicitvaildate,30.0000000,0.0000000,1.0000000,"\({\left[ \frac{3}{4} , 4 , \frac{3\,\sin \left( \pi\,n \right)}{4\,\pi\,n} , -\frac{3\,\cos \left( \pi\,n \right)-3}{4\,\pi\,n} , \frac{\sin \left( \frac{3\,\pi\,t}{4} \right)}{2\,\pi}+\frac{3\,\sin \left( \frac{\pi\,t}{4} \right)}{2\,\pi}+\frac{3}{8} \right]}\)","Seed: 1628715258; ans1: sum(b[n]*sin((%pi*n*t)/4)+a[n]*cos((%pi*n*t)/4),n,1,inf)+a_0 [score]; ans2: 3/8 [score]; ans3: 3/8 [score]; ans4: (3*integrate(cos((%pi*n*t)/4),t,0,4))/16 [score]; ans5: (3*sin(%pi*n))/(4*%pi*n) [score]; ans6: (3*integrate(sin((%pi*n*t)/4),t,0,4))/16 [score]; ans7: -((3*cos(%pi*n)-3)/(4*%pi*n)) [score]; ans8: sin((3*%pi*t)/4)/(2*%pi)+(3*sin((%pi*t)/4))/(2*%pi)+3/8 [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T",Seed: 1628715258; prt1: !,gaveup,$@NULL@$,2,1719597185,1721077202
Tutorial 13A - Fourier Series,13494,303809,14132,1,finished,1719597185,1721077140,0.00000,2,150285,17,dfexplicitvaildate,35.0000000,0.0000000,1.0000000,"\({\left[ 20\,\cos \left( \frac{7\,\theta}{3} \right) , 0 , \frac{405\,\sin \left( 3\,\theta \right)}{16\,\pi}-\frac{35\,3^{\frac{3}{2}}\,\cos \left( 3\,\theta \right)}{16\,\pi}-\frac{540\,\sin \left( 2\,\theta \right)}{13\,\pi}+\frac{70\,3^{\frac{3}{2}}\,\cos \left( 2\,\theta \right)}{13\,\pi}-\frac{27\,\sin \left( \theta \right)}{4\,\pi}+\frac{7\,3^{\frac{3}{2}}\,\cos \left( \theta \right)}{4\,\pi}+\frac{5\,3^{\frac{3}{2}}}{7\,\pi} \right]}\)","Seed: 271357478; ans1: sum(b[n]*sin(n*theta)+a[n]*cos(n*theta),n,1,inf)+a_0 [score]; ans2: (10*integrate(cos((7*theta)/3),theta,0,2*%pi))/%pi [score]; ans3: (5*3^(3/2))/(7*%pi) [score]; ans4: (20*integrate(cos((7*theta)/3)*cos(n*theta),theta,0,2*%pi))/%pi [score]; ans5: ((90*n-210)*sin((6*%pi*n+14*%pi)/3)+(90*n+210)*sin((6*%pi*n-14*%pi)/3))/(9*%pi*n^2-49*%pi) [score]; ans6: (20*integrate(cos((7*theta)/3)*sin(n*theta),theta,0,2*%pi))/%pi [score]; ans7: -(((90*n-210)*cos((6*%pi*n+14*%pi)/3)+(90*n+210)*cos((6*%pi*n-14*%pi)/3)-180*n)/(9*%pi*n^2-49*%pi)) [score]; ans8: (405*sin(3*theta))/(16*%pi)-(35*3^(3/2)*cos(3*theta))/(16*%pi)-(540*sin(2*theta))/(13*%pi)+(70*3^(3/2)*cos(2*theta))/(13*%pi)-(27*sin(theta))/(4*%pi)+(7*3^(3/2)*cos(theta))/(4*%pi)+(5*3^(3/2))/(7*%pi) [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T",Seed: 271357478; prt1: !,gaveup,$@NULL@$,2,1719597185,1721077202
Tutorial 13A - Fourier Series,13494,303809,14132,1,finished,1719597185,1721077140,0.00000,3,150283,49,dfexplicitvaildate,35.0000000,0.0000000,1.0000000,"\({\left[ \frac{10\,x}{27} , -\frac{\pi}{2} , -\frac{20\,\sin \left( 3\,x \right)}{243\,\pi}+\frac{5\,\sin \left( 2\,x \right)}{27}+\frac{20\,\sin \left( x \right)}{27\,\pi} \right]}\)","Seed: 1715205561; ans1: sum(b[n]*sin(n*x)+a[n]*cos(n*x),n,1,inf)+a_0 [score]; ans2: (5*integrate(x,x,-(%pi/2),%pi/2))/(27*%pi) [score]; ans3: 0 [score]; ans4: (10*integrate(x*cos(n*x),x,-(%pi/2),%pi/2))/(27*%pi) [score]; ans5: 0 [score]; ans6: (10*integrate(x*sin(n*x),x,-(%pi/2),%pi/2))/(27*%pi) [score]; ans7: (20*sin((%pi*n)/2)-10*%pi*n*cos((%pi*n)/2))/(27*%pi*n^2) [score]; ans8: -((20*sin(3*x))/(243*%pi))+(5*sin(2*x))/27+(20*sin(x))/(27*%pi) [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T",Seed: 1715205561; prt1: !,gaveup,$@NULL@$,2,1719597185,1721077202
Tutorial 13A - Fourier Series,13494,303904,14573,1,finished,1719606301,1719606328,0.00000,1,150284,59,dfexplicitvaildate,30.0000000,0.0000000,1.0000000,"\({\left[ \frac{1}{4} , 2 , \frac{\sin \left( \pi\,n \right)}{4\,\pi\,n} , -\frac{\cos \left( \pi\,n \right)-1}{4\,\pi\,n} , \frac{\sin \left( \frac{3\,\pi\,t}{2} \right)}{6\,\pi}+\frac{\sin \left( \frac{\pi\,t}{2} \right)}{2\,\pi}+\frac{1}{8} \right]}\)","Seed: 669358679; ans1: sum(b[n]*sin((%pi*n*t)/2)+a[n]*cos((%pi*n*t)/2),n,1,inf)+a_0 [score]; ans2: 1/8 [score]; ans3: 1/8 [score]; ans4: (integrate(cos((%pi*n*t)/2),t,0,2))/8 [score]; ans5: sin(%pi*n)/(4*%pi*n) [score]; ans6: (integrate(sin((%pi*n*t)/2),t,0,2))/8 [score]; ans7: -((cos(%pi*n)-1)/(4*%pi*n)) [score]; ans8: sin((3*%pi*t)/2)/(6*%pi)+sin((%pi*t)/2)/(2*%pi)+1/8 [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T",Seed: 669358679; prt1: !,gaveup,$@NULL@$,2,1719606301,1719606328
Tutorial 13A - Fourier Series,13494,303904,14573,1,finished,1719606301,1719606328,0.00000,2,150285,25,dfexplicitvaildate,35.0000000,0.0000000,1.0000000,"\({\left[ 20\,\sin \left( \frac{3\,\theta}{4} \right) , 0 , \frac{64\,\sin \left( 3\,\theta \right)}{9\,\pi}-\frac{16\,\cos \left( 3\,\theta \right)}{9\,\pi}+\frac{128\,\sin \left( 2\,\theta \right)}{11\,\pi}-\frac{48\,\cos \left( 2\,\theta \right)}{11\,\pi}+\frac{320\,\sin \left( \theta \right)}{7\,\pi}-\frac{240\,\cos \left( \theta \right)}{7\,\pi}+\frac{40}{3\,\pi} \right]}\)","Seed: 885055350; ans1: sum(b[n]*sin(n*theta)+a[n]*cos(n*theta),n,1,inf)+a_0 [score]; ans2: (10*integrate(sin((3*theta)/4),theta,0,2*%pi))/%pi [score]; ans3: 40/(3*%pi) [score]; ans4: (20*integrate(sin((3*theta)/4)*cos(n*theta),theta,0,2*%pi))/%pi [score]; ans5: -(((160*n-120)*cos((4*%pi*n+3*%pi)/2)+(-(160*n)-120)*cos((4*%pi*n-3*%pi)/2)+240)/(16*%pi*n^2-9*%pi)) [score]; ans6: (20*integrate(sin((3*theta)/4)*sin(n*theta),theta,0,2*%pi))/%pi [score]; ans7: -(((160*n-120)*sin((4*%pi*n+3*%pi)/2)+(-(160*n)-120)*sin((4*%pi*n-3*%pi)/2))/(16*%pi*n^2-9*%pi)) [score]; ans8: (64*sin(3*theta))/(9*%pi)-(16*cos(3*theta))/(9*%pi)+(128*sin(2*theta))/(11*%pi)-(48*cos(2*theta))/(11*%pi)+(320*sin(theta))/(7*%pi)-(240*cos(theta))/(7*%pi)+40/(3*%pi) [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T",Seed: 885055350; prt1: !,gaveup,$@NULL@$,2,1719606301,1719606328
Tutorial 13A - Fourier Series,13494,303904,14573,1,finished,1719606301,1719606328,0.00000,3,150283,42,dfexplicitvaildate,35.0000000,0.0000000,1.0000000,"\({\left[ 7\,x , -\frac{\pi}{2} , -\frac{14\,\sin \left( 3\,x \right)}{9\,\pi}+\frac{7\,\sin \left( 2\,x \right)}{2}+\frac{14\,\sin \left( x \right)}{\pi} \right]}\)","Seed: 860232091; ans1: sum(b[n]*sin(n*x)+a[n]*cos(n*x),n,1,inf)+a_0 [score]; ans2: (7*integrate(x,x,-(%pi/2),%pi/2))/(2*%pi) [score]; ans3: 0 [score]; ans4: (7*integrate(x*cos(n*x),x,-(%pi/2),%pi/2))/%pi [score]; ans5: 0 [score]; ans6: (7*integrate(x*sin(n*x),x,-(%pi/2),%pi/2))/%pi [score]; ans7: (14*sin((%pi*n)/2)-7*%pi*n*cos((%pi*n)/2))/(%pi*n^2) [score]; ans8: -((14*sin(3*x))/(9*%pi))+(7*sin(2*x))/2+(14*sin(x))/%pi [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T",Seed: 860232091; prt1: !,gaveup,$@NULL@$,2,1719606301,1719606328
Tutorial 13A - Fourier Series,13494,303906,14573,2,finished,1719606451,1720017316,33.60000,1,150284,26,dfexplicitvaildate,30.0000000,0.0000000,1.0000000,"\({\left[ \frac{5}{6} , 4 , \frac{5\,\sin \left( \pi\,n \right)}{6\,\pi\,n} , -\frac{5\,\cos \left( \pi\,n \right)-5}{6\,\pi\,n} , \frac{5\,\sin \left( \frac{3\,\pi\,t}{4} \right)}{9\,\pi}+\frac{5\,\sin \left( \frac{\pi\,t}{4} \right)}{3\,\pi}+\frac{5}{12} \right]}\)","Seed: 402051667; ans1: sum(b[n]*sin((%pi*n*t)/4)+a[n]*cos((%pi*n*t)/4),n,1,inf)+a_0 [score]; ans2: 5/12 [score]; ans3: 5/12 [score]; ans4: (5*integrate(cos((%pi*n*t)/4),t,0,4))/24 [score]; ans5: (5*sin(%pi*n))/(6*%pi*n) [score]; ans6: (5*integrate(sin((%pi*n*t)/4),t,0,4))/24 [score]; ans7: -((5*cos(%pi*n)-5)/(6*%pi*n)) [score]; ans8: (5*sin((3*%pi*t)/4))/(9*%pi)+(5*sin((%pi*t)/4))/(3*%pi)+5/12 [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T","Seed: 402051667; ans1: sum(b[n]*sin((%pi*n*t)/2)+a[n]*cos((%pi*n*t)/2),n,1,inf)+a_0 [score]; ans2: 5/12 [score]; ans3: 5/12 [score]; ans4: 5*(integrate(cos((%pi*n*t)/2),t,0,4))/12 [score]; ans5: 5*sin(2*%pi*n)/(6*%pi*n) [score]; ans6: (5*integrate(sin((%pi*n*t)/2),t,0,4))/12 [score]; ans7: -((5*cos(2*%pi*n)+5)/(6*%pi*n)) [score]; ans8: 5/12+sin(3*pi*t)/(20*pi)+3*sin(pi*t)/(20*pi) [score]; prt1: [RUNTIME_ERROR] TIMEDOUT!",gaveup,$@NULL@$,5,1719606451,1720017316
Tutorial 13A - Fourier Series,13494,303906,14573,2,finished,1719606451,1720017316,33.60000,2,150285,15,dfexplicitvaildate,35.0000000,0.0000000,1.0000000,"\({\left[ 21\,\cos \left( \frac{7\,\theta}{2} \right) , 0 , -\frac{504\,\sin \left( 3\,\theta \right)}{13\,\pi}-\frac{112\,\sin \left( 2\,\theta \right)}{11\,\pi}-\frac{56\,\sin \left( \theta \right)}{15\,\pi} \right]}\)","Seed: 539730254; ans1: sum(b[n]*sin(n*theta)+a[n]*cos(n*theta),n,1,inf)+a_0 [score]; ans2: (21*integrate(cos((7*theta)/2),theta,0,2*%pi))/(2*%pi) [score]; ans3: 0 [score]; ans4: (21*integrate(cos((7*theta)/2)*cos(n*theta),theta,0,2*%pi))/%pi [score]; ans5: -((84*n*sin(2*%pi*n))/(4*%pi*n^2-49*%pi)) [score]; ans6: (21*integrate(cos((7*theta)/2)*sin(n*theta),theta,0,2*%pi))/%pi [score]; ans7: (84*n*cos(2*%pi*n)+84*n)/(4*%pi*n^2-49*%pi) [score]; ans8: -((504*sin(3*theta))/(13*%pi))-(112*sin(2*theta))/(11*%pi)-(56*sin(theta))/(15*%pi) [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T","Seed: 539730254; ans1: sum(b[n]*sin(n*theta)+a[n]*cos(n*theta),n,1,inf)+a_0 [score]; ans2: (21*integrate(cos((7*theta)/2),theta,0,2*%pi))/(2*%pi) [score]; ans3: 0 [score]; ans4: (21*integrate(cos((7*theta)/2)*cos(n*theta),theta,0,2*%pi))/%pi [score]; ans5: ((2*n-7)*sin(%pi*(2*n+7))+(2*n+7)*sin(%pi*(2*n-7)))/(4**pi*n^2-49*pi) [score]; ans6: (21*integrate(cos((7*theta)/2)*sin(n*theta),theta,0,2*%pi))/%pi [score]; ans7: -((2*n-7)*cos(%pi*(2*n+7)/2)+(2*n+7)*cos(%pi*(2*n-7)))/(4*pi*n^2-49*pi) [score]; ans8: 6 [score]; prt1: # = 0.31 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-F | prt1-8-T | prt1-3-F | prt1-4-F",gradedpartial,0.3100000,6,1719606451,1720017316
Tutorial 13A - Fourier Series,13494,303906,14573,2,finished,1719606451,1720017316,33.60000,3,150283,44,dfexplicitvaildate,35.0000000,0.0000000,1.0000000,"\({\left[ \frac{x}{2} , -\frac{\pi}{2} , -\frac{\sin \left( 3\,x \right)}{9\,\pi}+\frac{\sin \left( 2\,x \right)}{4}+\frac{\sin \left( x \right)}{\pi} \right]}\)","Seed: 567851697; ans1: sum(b[n]*sin(n*x)+a[n]*cos(n*x),n,1,inf)+a_0 [score]; ans2: (integrate(x,x,-(%pi/2),%pi/2))/(4*%pi) [score]; ans3: 0 [score]; ans4: (integrate(x*cos(n*x),x,-(%pi/2),%pi/2))/(2*%pi) [score]; ans5: 0 [score]; ans6: (integrate(x*sin(n*x),x,-(%pi/2),%pi/2))/(2*%pi) [score]; ans7: (2*sin((%pi*n)/2)-%pi*n*cos((%pi*n)/2))/(2*%pi*n^2) [score]; ans8: -(sin(3*x)/(9*%pi))+sin(2*x)/4+sin(x)/%pi [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T","Seed: 567851697; ans1:  sum(b[n]*sin(n*x)+a[n]*cos(n*x),n,1,inf)+a_0 [score]; ans2: (integrate(x,x,-(%pi/2),%pi/2))/(4*%pi) [score]; ans3: 0 [score]; ans4: (integrate(x*cos(n*x),x,-(%pi/2),%pi/2))/(2*%pi) [score]; ans5: 0 [score]; ans6: (integrate(x*sin(n*x),x,-(%pi/2),%pi/2))/(2*%pi) [score]; ans7: (2*sin((%pi*n)/2)-%pi*n*cos((%pi*n)/2))/(2*%pi*n^2) [score]; ans8:  -((sin(3*x))/(18*%pi))+(sin(2*x))/4+(sin(x))/%pi [score]; prt1: # = 0.65 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-F",gradedpartial,0.6500000,4,1719606451,1720017316
